Parcel ID,LUC ,Prior Year Due,Column 1,Column 2,Column 3
Q6511052000033,510,1091.67,,,
M5620254000061,550,1091.06,,,
Q6542109000019,510,1089.47,,,
P6441035000014,510,1089.08,,,
P6462010000199,510,1088.38,,,
H3620046000024,510,1088,,,
P6451036000015,429,1087.51,,,
M5620252000021,550,1086.14,,,
M5620252000023,550,1086.14,,,
M5620252000024,550,1086.14,,,
P6421007000054,429,1085.96,,,
P6411034000082,510,1084.61,,,
F2900065000022,510,1083.94,,,
P6412111000017,500,1081.16,,,
R8000001000032,510,1080.12,,,
P6451020000056,401,1079.84,,,
R8000013000057,510,1078.77,,,
A0700200000014,350,1078.46,,,
Q6521030000071,510,1078.04,,,
M5620140000003,510,1078.01,,,
P6461004000023,510,1077.12,,,
E2220089000005,510,1076,,,
P6451045000011,510,1074.35,,,
Q6542105000046,510,1073.59,,,
A0700052000084,510,1073.31,,,
C1800009140071,510,1072.95,,,
A0300040000064,510,1072.73,,,
K4620063000192,599,1072.2,,,
P6451018000064,510,1071.11,,,
P6431022000025,510,1070.93,,,
P6451045000045,510,1070.2,,,
P6451046000009,510,1069.23,,,
P6431030000029,510,1068.33,,,
P6451039000060,510,1067.34,,,
Q6521033000069,510,1067.14,,,
J4330049000011,510,1066.91,,,
P6451007000006,510,1066.78,,,
A0700161000035,510,1066.64,,,
P6451021000061,510,1066.34,,,
E2210021000047,454,1065.48,,,
P6431047000011,510,1065.46,,,
M5620252000059,550,1065.33,,,
M5620458000001,444,1065.18,,,
P6412030000147,510,1064.98,,,
P6412130000028,510,1064.79,,,
C1720079000002,455,1063.91,,,
P6431009000050,510,1063.44,,,
C1800018000036,500,1063.27,,,
P6411056000086,510,1063.06,,,
A0700042000048,510,1061.96,,,
Q6542039000088,510,1061.76,,,
P6412013000024,401,1061.35,,,
E2310033000013,511,1060.89,,,
A0700042000029,500,1060.7,,,
K4620064000636,520,1060.4,,,
A0300041000089,429,1059.79,,,
M7500358000146,550,1059.34,,,
P6411026000095,500,1058.53,,,
A0700052000066,510,1057.21,,,
Q6542073000115,510,1056.72,,,
Q6542098000014,510,1056.56,,,
R8000016000041,510,1056.39,,,
A0700161000001,510,1055.97,,,
M5620097000045,510,1055.2,,,
Q6521037000052,510,1054.96,,,
P6421003000020,600,1054.21,,,
D2020062000035,510,1054.09,,,
K4610032000036,599,1053.69,,,
P6421008000019,510,1053.5,,,
P6421012000050,510,1053.29,,,
P6421009000005,510,1053.24,,,
P6441037000116,510,1052.88,,,
P6451040000038,510,1051.3,,,
H3510036000060,111,1050.58,,,
R8000026000126,510,1050,,,
P6431022000066,510,1048.58,,,
P6412036000007,510,1048.56,,,
M5620423000044,599,1046.48,,,
P6451013000060,520,1045.89,,,
P6441043000006,510,1045.88,,,
A0700130000011,550,1045.83,,,
D2010013000129,447,1045.12,,,
P6441014000015,510,1044.33,,,
Q6531075000055,510,1043.73,,,
A0300041000133,510,1043.66,,,
P6411051000021,510,1043.52,,,
H3610015000028,111,1043.19,,,
A0300070000002,510,1042.27,,,
Q6542032000037,500,1039.9,,,
F2900065000014,599,1039.87,,,
C1720083000010,510,1039.76,,,
K4620064000218,560,1039.54,,,
P6451028000063,419,1038.99,,,
A0700043000028,510,1038.22,,,
P6412031000083,510,1037.81,,,
M7500358000032,550,1037.4,,,
Q6542034000033,510,1035.93,,,
P6421014000050,510,1035.75,,,
P6421021000053,510,1035.19,,,
M5620390000185,550,1033.74,,,
E2220087000002,510,1033.54,,,
Q6511044000047,510,1032.78,,,
P6461051000098,510,1032.75,,,
P6421022000151,510,1031.25,,,
H4100007000083,510,1031.24,,,
P6411126000037,510,1030.8,,,
P6461033000062,429,1030.56,,,
P6441037000124,510,1029.96,,,
M5620252000037,550,1028.09,,,
M5620252000044,550,1028.09,,,
M5620167000067,550,1027.65,,,
G3210001000010,111,1027.52,,,
Q6521029000001,455,1026.2,,,
B1310031000041,501,1025.74,,,
P6421022000058,500,1025.32,,,
E2210042000068,599,1025,,,
Q6541002000067,510,1024.51,,,
E2210019000056,511,1022.6,,,
A0700036000052,450,1020.77,,,
P6411060000130,510,1019.27,,,
B1010023000029,511,1018.02,,,
P6421021000010,520,1017.74,,,
D2010027000014,511,1016.85,,,
Q6521036000042,510,1015.58,,,
Q6511021000095,400,1014.6,,,
Q6542109000004,510,1014.02,,,
L4920057000156,599,1013.46,,,
E2240131000046,510,1012.77,,,
L5300005000077,510,1012.5,,,
A0700087000055,429,1012.41,,,
E2240130000015,500,1012.29,,,
P6421023000057,510,1010.76,,,
K4620063000099,510,1010.6,,,
P6462003000243,510,1010.08,,,
P6441044000006,510,1009.92,,,
B1320112000016,500,1009.41,,,
Q6542076000001,510,1008.17,,,
L5300006000138,510,1007.68,,,
P6421022000163,510,1006.84,,,
A0700044000120,510,1006.74,,,
P6451014000054,510,1005.66,,,
L4920057000032,510,1004.14,,,
P6421007000073,430,1003.68,,,
Q6511034000168,510,1003.37,,,
Q6542030000227,510,1002.41,,,
Q6541007000038,500,1002.27,,,
Q6541020000055,510,1001.34,,,
Q6521035000070,510,1000.77,,,
Q6542032000109,510,1000.33,,,
Q6542033000020,500,1000.12,,,
L5020063000005,510,1000,,,
P6462003000086,510,1000,,,
R8000038000056,510,1000,,,
Q6532037000070,510,998.05,,,
Q6521001000047,510,997.16,,,
N6120052000013,510,997.1,,,
Q6511034000140,510,996.29,,,
Q6521036000079,520,995.05,,,
Q6531069000076,510,994.18,,,
Q6521037000097,510,992.33,,,
M5610026000098,429,991.28,,,
P6451039000009,510,991.17,,,
B1020075000009,510,990.02,,,
P6461063000025,510,990,,,
Q6521006000032,510,989.62,,,
Q6542098000015,510,989.53,,,
Q6542098000013,510,988.01,,,
B1500037000009,430,987.9,,,
Q6521006000050,510,985.91,,,
L5020063000040,510,984.94,,,
A0300159000020,510,983.26,,,
P6411014000011,510,982.98,,,
L5300003000088,510,982.78,,,
P6451031000034,510,982.15,,,
Q6511035000023,510,982.12,,,
P6411028000044,500,981.68,,,
P6411141000025,550,981.66,,,
L5020062000127,510,981.22,,,
Q6511032000031,510,980.32,,,
C1710017000082,501,980.25,,,
P6431036000068,447,979.84,,,
P6431017000029,510,979.26,,,
Q6521017000017,510,978.81,,,
P6451020000042,510,978.68,,,
Q6541016000007,510,978.45,,,
E2220083000011,510,978.29,,,
P6411060000092,550,977.98,,,
Q6542065000126,510,977.67,,,
Q6542033000101,510,977.66,,,
Q6532016000012,510,976.18,,,
P6451036000057,510,975.66,,,
P6411030000032,510,975.61,,,
A0700045000043,510,974.11,,,
P6411018000028,510,973.28,,,
P6421014000082,510,972.64,,,
C1800005230012,510,972.53,,,
E2220050000051,510,971.98,,,
A0700024000011,499,971.81,,,
P6431017000054,510,971.75,,,
P6411036000044,500,971.18,,,
Q6542032000143,520,969.19,,,
Q6521006000087,510,968.01,,,
Q6521006000162,500,967.92,,,
P6421023000003,510,967.78,,,
P6411118000011,500,967.59,,,
P6431029000049,510,967.51,,,
A0300052000015,510,966.14,,,
Q6532020000023,520,964.67,,,
Q6532021000060,500,964.02,,,
Q6521006000033,510,963.23,,,
Q6511029000023,510,962.74,,,
P6461035000059,500,961.75,,,
L5300002000059,560,961.66,,,
P6462016000048,510,961.51,,,
P6451010000064,520,960.37,,,
M5610013000037,501,960.01,,,
P6421021000052,510,959.84,,,
E2210021000065,480,959.61,,,
Q6542106000007,500,959.59,,,
P6441030000048,510,959.58,,,
G3210021210003,455,959.47,,,
C1720079000167,510,958.56,,,
P6411035000025,510,957.65,,,
P6451047000053,510,956.98,,,
P6411026000064,510,956.64,,,
Q6542053000242,550,955.41,,,
P6462024000237,510,954.66,,,
K4620064000124,500,953.22,,,
P6421007000031,465,952.11,,,
Q6542071000015,510,951.96,,,
Q6521007000100,510,951.23,,,
P6451030000020,510,950.86,,,
P6441039000077,680,950.15,,,
A0700008000038,510,949.87,,,
P6441014000016,510,949.18,,,
R8000044000002,500,949.06,,,
P6441040000053,510,948.85,,,
Q6511038000032,510,948.65,,,
P6421006000033,430,948.12,,,
P6431014000038,520,947.67,,,
P6441048000035,510,947.06,,,
Q6532023000017,455,946.26,,,
M5620453000005,400,945.51,,,
P6461033000027,510,945.21,,,
P6441035000016,510,945.11,,,
P6411030000047,510,944.83,,,
Q6532017000043,429,944.1,,,
Q6521006000051,510,943.75,,,
P6441047000052,510,942.97,,,
J4310036000035,501,942.69,,,
P6421013000066,510,942.23,,,
Q6542109000010,510,941.39,,,
Q6511034000066,510,939.91,,,
Q6511043000004,510,939.91,,,
P6461030000029,420,939.66,,,
Q6521035000040,510,939.41,,,
Q6542073000073,510,938.75,,,
Q6532018000002,510,937.53,,,
P6441044000013,510,937.5,,,
G3210012100029,521,935.54,,,
P6461027000077,520,934.97,,,
M5610002000032,500,934.26,,,
P6411014000026,510,933.54,,,
Q6532033000046,510,933.07,,,
Q6542071000039,510,932.38,,,
P6441030000027,455,932.37,,,
G3210031000016,560,931.88,,,
Q6541003000093,520,931.78,,,
P6431028000028,500,930.08,,,
Q6541002000079,500,930,,,
G3210011400019,501,929.63,,,
P6411002000066,510,929.52,,,
P6451020000015,510,928.85,,,
E2220070000003,510,927.83,,,
P6441040000061,480,926.75,,,
Q6541015000031,500,925.87,,,
P6412020000020,510,925.46,,,
Q6541004000092,510,924.58,,,
B1010031000015,511,924.03,,,
E2210015000042,501,923.49,,,
Q6521002000022,640,922.32,,,
Q6532003000003,429,921.83,,,
H4100015000014,455,921.67,,,
P6451047000040,510,921.39,,,
P6462005000113,510,918.76,,,
P6462009000033,520,918.61,,,
P6421021000073,510,918.1,,,
P6431021000026,510,917.49,,,
Q6542062000051,510,916.96,,,
L5300003000043,520,916.13,,,
L4920048000024,520,914.97,,,
Q6511031000068,510,914.77,,,
C1720079000143,500,914.28,,,
Q6531078000041,510,914.19,,,
H4100036000020,500,914.16,,,
P6431041000080,510,914.01,,,
A0300016000023,510,913.29,,,
P6441030000035,510,912.87,,,
P6462009000168,510,912.61,,,
Q6511034000141,510,912.56,,,
P6441030000036,510,912.1,,,
Q6532027000010,510,911.72,,,
Q6521031000032,510,911.48,,,
Q6532027000065,510,911.26,,,
P6461046000019,520,910.68,,,
L5210024000047,500,910.67,,,
P6411029000033,510,910.65,,,
P6441040000003,510,910.14,,,
Q6532032000024,510,907.72,,,
P6451025000017,510,907.14,,,
Q6542039000057,510,904.11,,,
E2220134000013,510,903.97,,,
L4920057000007,510,903.59,,,
P6451047000083,510,903.32,,,
C1800009220001,429,903.12,,,
P6461027000073,510,903.04,,,
Q6541006000260,520,902.29,,,
Q6521038000105,510,902.1,,,
P6451021000003,510,901.91,,,
Q6542053000147,550,901.67,,,
P6441002000040,510,900.47,,,
P6461022000069,520,900.25,,,
J4310012000028,511,899.71,,,
P6451011000006,530,899.06,,,
Q6521006000124,510,899,,,
P6431036000024,510,897.74,,,
Q6511020000026,510,897.57,,,
K4620046000001,510,897.23,,,
P6462004000111,510,896.24,,,
Q6542066000012,510,895.59,,,
Q6532032000057,510,895.08,,,
L5300004000184,510,894.97,,,
Q6542072000026,510,894.37,,,
P6412102000084,520,893.85,,,
P6462005000057,510,893.79,,,
P6462014000054,510,892.88,,,
H3610008000026,111,892.47,,,
P6421007000068,510,892.43,,,
Q6542031000224,510,891.84,,,
P6421019000026,510,891.14,,,
Q6511021000083,510,890.73,,,
A0700200000024,350,890.54,,,
A0700174000130,550,890.39,,,
Q6542074000105,510,889.9,,,
C1730076000103,510,888.01,,,
E2220063000005,510,887.54,,,
N6110018000036,100,887.23,,,
Q6542031000047,520,886.51,,,
Q6521012000026,510,884.77,,,
P6462004000298,510,884.68,,,
P6411028000036,510,883.97,,,
Q6511009000011,429,883.77,,,
D2020032000009,510,883.17,,,
P6462009000084,510,883.09,,,
Q6511022000032,510,882.15,,,
L4910015000053,511,881.79,,,
Q6532007000011,429,880,,,
Q6511045000003,510,879.95,,,
E2220061000014,500,879.87,,,
Q6542118000038,510,878.22,,,
M5610025000046,511,878.16,,,
M5620453000007,450,877.51,,,
P6441034000024,510,877.22,,,
Q6521035000063,510,876.54,,,
H4100008000136,510,876.44,,,
Q6511039000039,510,876.34,,,
P6431030000032,510,875.98,,,
Q6541001000046,510,875.79,,,
B1010014000043,101,875.7,,,
P6411024000014,510,875.6,,,
P6451032000016,510,874.99,,,
Q6511038000119,520,873.71,,,
Q6542062000040,510,871.24,,,
Q6542035000014,499,870.27,,,
P6421010000049,510,868.75,,,
N6000002000003,111,868.15,,,
Q6532017000015,401,867.5,,,
F2610032000006,560,866.83,,,
L4920051000093,510,866.81,,,
Q6542053000245,550,866.7,,,
P6431034000035,340,866.34,,,
P6441061000001,500,865.59,,,
P6441024000001,510,864.56,,,
P6461050000056,510,864.26,,,
A0700174000049,550,863.6,,,
L4920057000058,510,863.35,,,
P6411034000047,510,863.04,,,
Q6542053000074,550,862.44,,,
P6461039000058,442,862.11,,,
Q6521010000027,510,861.78,,,
P6411016000056,510,859.62,,,
Q6521007000014,520,859.48,,,
H4100020000059,510,858.14,,,
P6451014000061,510,858.14,,,
Q6531062000088,500,857.72,,,
R8000004000004,510,857.67,,,
H4100004000151,400,857.13,,,
P6411036000014,510,857.1,,,
Q6532017000011,510,856.82,,,
P6412108000094,510,855.75,,,
Q6542072000064,510,855.7,,,
F2620057000003,510,855.64,,,
P6462018000143,510,855.55,,,
Q6542031000245,520,855.32,,,
M5610003000064,400,855.23,,,
R8000009000208,510,854.6,,,
D2030050000014,510,853.5,,,
A0700015000003,300,853.26,,,
P6441037000098,510,853.15,,,
A0700174000064,550,853.08,,,
Q6542039000103,510,852.87,,,
C1720083000009,500,852.33,,,
N6300069000093,510,852.07,,,
A0700191000076,550,848.57,,,
A0700161000045,510,847.91,,,
A0700085000002,330,847.68,,,
Q6542076000047,510,847.61,,,
F2610003000071,110,846.58,,,
P6431025000066,520,845.92,,,
P6411016000027,510,844.36,,,
P6451010000080,510,844.35,,,
B1010006000081,512,843.13,,,
B1310031000037,511,842.58,,,
C1800005430053,500,842.06,,,
A0700002000031,500,841.58,,,
A0700130000021,550,841.46,,,
H3510035000004,511,841.38,,,
P6451033000047,520,841.19,,,
A0300037000060,510,841.06,,,
Q6542051000105,550,840.6,,,
Q6521033000021,510,839.91,,,
C1800001000024,300,839.52,,,
Q6532022000019,510,839.23,,,
Q6542034000058,510,839.06,,,
P6451025000061,510,838.7,,,
P6431022000075,510,838.61,,,
P6441036000027,510,838.58,,,
Q6521012000086,510,838.56,,,
B1010027000004,511,838.11,,,
Q6521003000028,520,836.83,,,
Q6541021000029,510,836.54,,,
A0700073000023,510,835.97,,,
P6412021000058,510,835.86,,,
P6411022000032,510,834.45,,,
P6461052000020,520,834.31,,,
P6412006000015,510,834.23,,,
P6441010000033,447,832.54,,,
N6120040000027,599,832.22,,,
Q6542117000008,510,830.3,,,
Q6541002000089,510,829.76,,,
H4100008000223,510,829.54,,,
Q6532024000018,510,829.3,,,
Q6542116000012,510,828.41,,,
Q6531042000112,510,828.4,,,
K4620064000461,510,827.64,,,
K4700034000104,429,826.69,,,
P6412018000031,685,823.47,,,
Q6532032000078,510,823.24,,,
P6421010000087,499,822.42,,,
Q6542102000113,510,820.82,,,
P6441022000027,300,820.64,,,
Q6542053000095,550,820.42,,,
E2210026000012,511,820.39,,,
M5620130000057,510,819.5,,,
Q6521036000072,510,818.09,,,
Q6541004000013,420,817.97,,,
L5210024000016,501,817.61,,,
R8600064000012,510,817.26,,,
F2620058000005,510,816.96,,,
P6461033000005,510,816.48,,,
Q6532023000080,510,815.6,,,
Q6511045000025,510,815.01,,,
Q6542031000231,510,815,,,
M5620161000007,510,814,,,
Q6542119000028,510,813.67,,,
P6441040000002,520,813.34,,,
P6462013000074,520,812.5,,,
C1800005430052,500,811.76,,,
Q6521007000074,510,810.87,,,
Q6532022000053,429,810,,,
C1720079000030,500,809.8,,,
P6451047000011,500,809.47,,,
Q6542066000014,510,809.12,,,
P6441032000082,510,808.53,,,
A0700217000036,550,807.67,,,
Q6511034000117,510,807.62,,,
F2610009000007,511,807.3,,,
P6412104000011,520,806.58,,,
Q6542095000027,510,805.81,,,
Q6531046000114,510,805.25,,,
Q6541006000213,510,804.07,,,
P6431019000039,455,803.98,,,
P6441028000129,510,803.57,,,
P6421011000043,510,803.46,,,
Q6542071000066,510,802.86,,,
Q6511038000104,510,802.57,,,
Q6541005000043,510,801.14,,,
P6431029000060,510,800.5,,,
C1800008130067,510,800.22,,,
E2220110000007,511,800,,,
P6412006000050,510,799.3,,,
M5610025000016,511,798.86,,,
P6411022000037,510,798.74,,,
Q6542115000097,510,798.11,,,
P6431029000045,510,797.27,,,
P6411060000151,500,797.09,,,
Q6521024000047,510,796.63,,,
P6451012000033,455,796.13,,,
P6461053000056,510,794.7,,,
P6461041000002,510,794.66,,,
P6431036000069,510,794.38,,,
P6451002000054,510,793.46,,,
P6441047000024,510,793.32,,,
Q6542032000175,520,793.3,,,
P6462009000078,510,793.23,,,
N6110008000017,110,792.51,,,
Q6511020000038,510,792.33,,,
P6421012000010,510,791.83,,,
M5610005000008,511,791.21,,,
P6412012000027,510,790.55,,,
C1800008140027,510,790.53,,,
C1720079000111,510,790.28,,,
Q6511064000127,500,790,,,
Q6532024000028,510,790,,,
P6412017000006,510,789.98,,,
P6412109000028,510,788.95,,,
A0700082000009,510,788.69,,,
M5620462000016,500,787.93,,,
P6412018000045,500,787.41,,,
L4920054000005,500,787.02,,,
N6110018000006,501,786.49,,,
A0700114000092,510,786.01,,,
B1010007000028,370,785.57,,,
R8100062000012,435,785.46,,,
L5300006000115,510,785.08,,,
P6451018000057,510,784.17,,,
P6431025000043,510,784.07,,,
A0700191000069,550,783.89,,,
P6421022000092,510,783.46,,,
Q6541006000021,447,783.33,,,
N6120043000010,510,782.98,,,
P6412119000014,510,782.67,,,
K4620064000327,510,782.48,,,
Q6542088000046,510,782.23,,,
A0300037000154,510,781.94,,,
P6451047000079,510,781.85,,,
Q6521038000143,510,781.79,,,
P6462005000101,510,781.66,,,
Q6521024000046,510,781.41,,,
C1800005430051,500,781.37,,,
L5300005000113,500,781.26,,,
P6412106000002,510,781.24,,,
Q6542033000004,500,781,,,
Q6542049000133,500,780.98,,,
Q6521010000100,500,780,,,
P6412141000087,430,778.77,,,
Q6532030000016,510,777.96,,,
Q6542063000091,680,777.62,,,
J4310002000061,501,776.82,,,
Q6542115000079,510,776.54,,,
Q6542066000173,510,775.81,,,
L4910017000010,100,775.75,,,
K4620061000074,510,775.03,,,
P6451020000073,510,773.78,,,
A0700016000129,429,773.76,,,
Q6511044000021,500,771.83,,,
A0700139000045,510,770.8,,,
K4620061000057,510,770.6,,,
K4610007000062,511,770,,,
M5620176000004,510,770,,,
P6411038000055,510,769.35,,,
Q6542053000081,550,769.26,,,
A0300042000038,510,768.64,,,
M5620252000046,550,768.34,,,
D2010005000041,501,768.21,,,
Q6542098000081,510,767.81,,,
R8000031000055,510,767.58,,,
H4100124000022,550,767.17,,,
C1720084000070,510,767.1,,,
P6462017000083,510,765.59,,,
Q6511019000066,430,765,,,
Q6542053000033,500,764.87,,,
E2210035000060,511,763.39,,,
Q6542096000004,510,763.07,,,
L4920052000081,510,762.56,,,
D2020057000009,435,761.81,,,
P6461048000103,510,761.51,,,
Q6521007000089,510,760.45,,,
A0700106000036,450,758.57,,,
Q6542105000099,510,757.92,,,
P6441018000026,447,755.1,,,
P6412026000110,510,754.95,,,
P6441030000015,510,754.4,,,
A0700040000143,450,753.5,,,
M5820195000016,550,752.94,,,
P6412014000072,510,750.86,,,
P6421014000054,500,750.83,,,
Q6532019000051,510,750.82,,,
P6411028000025,510,750,,,
P6411101000015,510,750,,,
Q6511007000047,447,750,,,
Q6532021000042,500,750,,,
Q6542037000071,510,750,,,
Q6542043000012,510,750,,,
P6431016000031,400,749.25,,,
P6441002000044,520,749.04,,,
M5610012000119,400,748.63,,,
A0700204000008,550,748.28,,,
Q6521012000078,510,748.15,,,
M5620252000012,550,747.57,,,
M5620252000015,550,747.57,,,
M5620252000028,550,747.57,,,
P6412107000013,510,747.07,,,
P6451033000057,510,747.05,,,
P6451047000016,520,746.82,,,
Q6521006000027,510,746.66,,,
P6412159000019,401,746.44,,,
P6451038000055,599,744.85,,,
P6421007000008,510,744.21,,,
P6412006000040,510,743.67,,,
Q6542103000047,510,742.65,,,
P6431036000073,530,741.72,,,
P6461017000026,500,740.47,,,
P6441034000095,510,739.04,,,
P6412002000026,510,738.99,,,
Q6542079000003,429,737.58,,,
P6421019000005,510,737.51,,,
P6412112000031,510,737.02,,,
P6451040000043,510,736.72,,,
P6412130000004,510,735.68,,,
P6451046000072,510,735.04,,,
Q6542031000212,510,734.49,,,
E2220073000025,510,734.14,,,
L4910010000030,455,733.55,,,
P6441035000046,510,733.46,,,
P6412111000013,520,732.84,,,
P6461045000029,510,732.5,,,
A0700174000181,550,731.98,,,
Q6511033000009,510,731.94,,,
Q6542102000032,510,731.8,,,
M5620252000047,550,731.09,,,
M5620252000048,550,731.09,,,
D2020321000014,510,729.58,,,
Q6532026000046,520,728.84,,,
P6441019000106,510,727.26,,,
P6451033000056,510,727.1,,,
Q6532026000062,520,726.79,,,
Q6511033000004,500,726.06,,,
Q6511036000003,421,725.86,,,
Q6511036000004,421,725.86,,,
P6462016000016,510,725.48,,,
J4310017000008,599,725.46,,,
Q6531063000005,499,724.59,,,
Q6542039000158,510,723.76,,,
N6300069000013,510,723.42,,,
P6441036000009,510,723.01,,,
P6441044000020,430,722.97,,,
P6411028000032,510,722.43,,,
Q6521030000005,510,721.46,,,
Q6532018000028,455,720.28,,,
P6412010000086,500,719.8,,,
A0300037000024,510,719.73,,,
B1010007000030,501,718.5,,,
Q6542031000162,510,718.28,,,
P6451036000041,510,717.42,,,
K4620061000058,510,716.69,,,
P6411028000004,510,716.35,,,
P6441003000042,510,716.28,,,
F2620057000074,510,715.96,,,
Q6521033000094,510,713.98,,,
D2020334000035,510,713.82,,,
K4610033000005,511,713.6,,,
M5610011000080,511,713.52,,,
M5820195000043,550,712.4,,,
P6441043000032,510,711.99,,,
Q6532034000078,510,711.83,,,
M5620254000080,550,711.58,,,
H4000121000103,550,711.16,,,
L4920052000047,510,711.09,,,
Q6521037000098,510,710.37,,,
P6441034000034,500,709.72,,,
E2220063000003,111,707.92,,,
P6461041000008,510,707.26,,,
A0700141000069,550,706.07,,,
L5300003000029,500,705.66,,,
L5300007000082,455,705.24,,,
P6411030000066,510,705.14,,,
H3620057000002,500,704.67,,,
B1400012000001,111,704.34,,,
A0700174000187,550,702.11,,,
E2250090000002,511,700.57,,,
P6411028000005,510,700.43,,,
P6412109000021,500,700.31,,,
H3610025000015,447,700.16,,,
Q6541004000090,400,700,,,
Q6542031000303,510,700,,,
Q6542031000045,510,699.59,,,
P6462017000026,500,698.28,,,
E2210015000025,511,697.31,,,
Q6521006000091,510,697.01,,,
Q6521010000074,510,696.64,,,
K4610003000033,501,694.33,,,
P6411005000053,510,693.52,,,
L5300003000030,500,692.85,,,
Q6511036000002,421,692.5,,,
P6412011000082,510,691.35,,,
J4310001000041,599,690.91,,,
A0700072000003,510,690.18,,,
K4620061000032,510,689.01,,,
P6461035000011,510,688.91,,,
F2610028000086,110,688.82,,,
M5610026000008,499,688.38,,,
A0300041000139,510,688.36,,,
P6411021000001,510,688.27,,,
Q6541006000041,510,687.93,,,
P6451037000005,510,686.8,,,
P6441034000004,510,686.25,,,
Q6521037000163,510,686.02,,,
P6431022000068,510,685.96,,,
P6441028000060,520,685.5,,,
A0300037000195,500,684.49,,,
A0300037000196,500,684.49,,,
A0300037000197,500,684.49,,,
P6441034000026,510,681.54,,,
P6461053000065,510,680.85,,,
P6412017000008,510,680.65,,,
C1710999360020,880,679.29,,,
Q6532021000022,510,678.11,,,
P6451040000016,510,677.93,,,
P6451010000069,510,677.71,,,
P6441037000074,510,675.91,,,
Q6542118000055,510,675.38,,,
M5620180000036,425,675.37,,,
A0300036000034,510,674.37,,,
Q6541008000034,520,674.13,,,
L5300007000083,455,673.11,,,
M5620122000017,500,672.28,,,
P6421013000038,510,672.07,,,
B1010009000003,111,671.67,,,
Q6511020000031,510,671.67,,,
G3210012100023,560,671.58,,,
Q6541008000079,510,670.99,,,
D2010013000149,420,670.13,,,
Q6521012000050,510,669.36,,,
P6441008000028,510,669.29,,,
A0700203000458,550,668.77,,,
P6461051000082,510,667.63,,,
P6441034000102,510,666.89,,,
E2210039000035,110,666.64,,,
M5620484000010,510,664.74,,,
Q6511022000001,510,664.48,,,
Q6542039000033,510,663.81,,,
M5610023000062,501,663.14,,,
Q6532028000075,430,662.19,,,
P6412018000044,510,661.93,,,
P6441037000069,520,661.75,,,
R8000008000010,510,661.71,,,
L4920051000165,510,661.36,,,
Q6541025000073,685,660.1,,,
F2610054000007,510,660,,,
N6200037000012,429,659.81,,,
A0300040000042,510,659.62,,,
P6441019000065,520,659.5,,,
Q6532032000016,510,657.97,,,
Q6532026000039,429,656.82,,,
Q6541001000042,510,655.93,,,
P6441008000033,510,655.4,,,
P6411031000037,510,653.83,,,
C1720079000060,510,653.44,,,
P6441034000101,510,652.42,,,
H3510038000010,111,651.42,,,
M5610024000105,425,650.51,,,
A0300007000028,300,650.5,,,
P6451039000083,510,650.03,,,
R8000009000135,510,650,,,
L5300002000020,510,649.94,,,
Q6542118000008,510,649.52,,,
P6441041000014,499,648.19,,,
Q6511035000010,447,648.18,,,
Q6531055000016,500,648.14,,,
A0700144000080,550,647.34,,,
P6441030000081,510,647.3,,,
Q6541007000055,500,645.98,,,
Q6521033000031,520,645.56,,,
P6441044000016,510,645.06,,,
P6411037000009,510,644.74,,,
A0700203000374,550,644.51,,,
P6421002000046,685,644.33,,,
Q6532019000032,510,643.76,,,
N6120040000035,510,643.53,,,
P6461004000025,510,643.46,,,
F2610068000009,510,643.13,,,
M5610015000022,400,643.09,,,
P6421005000006,400,642.99,,,
A0300058000009,510,642.43,,,
P6441027000023,520,642.33,,,
P6441030000073,510,641.93,,,
Q6521009000060,510,641.06,,,
K4610006000021,501,640.55,,,
P6441037000059,510,639.29,,,
Q6521028000054,500,638.24,,,
P6461026000070,429,638.11,,,
P6412169000066,400,637.51,,,
P6421011000024,455,637.45,,,
L5300010000017,510,637.41,,,
P6412009000072,500,637.05,,,
Q6511039000021,510,636.98,,,
P6412029000097,510,636.81,,,
Q6532018000035,510,636.68,,,
P6421019000115,510,633.42,,,
Q6521038000082,510,632.81,,,
P6451010000067,510,632.12,,,
Q6521003000053,510,630,,,
Q6542031000319,510,630,,,
P6411033000008,599,629.92,,,
E2210014000046,502,629.34,,,
P6431017000052,510,629.23,,,
P6451004000016,510,628.53,,,
A0300037000139,510,628.42,,,
P6412032000094,550,628.38,,,
E2310033000025,429,625.82,,,
Q6521030000075,500,622.85,,,
C1720079000128,510,622.2,,,
A0300036000072,500,622.01,,,
Q6532034000056,500,621.52,,,
P6441044000029,510,620.66,,,
Q6542065000044,403,620.12,,,
A0300167000047,500,620,,,
P6461039000061,685,619.8,,,
E2310033000021,511,619,,,
P6411060000019,401,618.75,,,
P6412017000041,510,618.75,,,
P6451010000079,510,618.75,,,
P6461039000011,510,618.75,,,
P6441030000087,510,618.23,,,
P6421022000135,510,618.21,,,
Q6521033000093,510,617.94,,,
Q6521023000024,510,617.23,,,
Q6542105000006,510,617.14,,,
M5500198000007,350,616.45,,,
Q6542068000019,510,615.91,,,
R8000014000036,465,614.91,,,
M5500206000022,350,614.48,,,
R8000014000037,465,613.08,,,
M5620093000030,510,613,,,
Q6542115000068,510,612.65,,,
Q6532026000037,510,612.5,,,
A0700203000207,550,611.92,,,
Q6521018000047,510,611.29,,,
A0700203000376,550,610.42,,,
R8000017000107,510,609.22,,,
P6412040000100,510,609.16,,,
